image_id,split,image_path,mask_path,width,height,brightness,dhash,sha1,mask_width,mask_height,damage_pixel_pct,n_components,is_corrupt,source_component,dims_match,is_empty_mask,duplicate_group_id,in_duplicate_group
train/cracks-and-potholes-in-road__1007600_RS_386_386RS289112_28925,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1007600_RS_386_386RS289112_28925.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1007600_RS_386_386RS289112_28925.png,1024,640,136.33517456054688,13896078582362941544,f00bd5cc885ce2c4c8aa164548fead57917c873e,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,721,False
train/cracks-and-potholes-in-road__1007607_RS_386_386RS289112_28960,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1007607_RS_386_386RS289112_28960.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1007607_RS_386_386RS289112_28960.png,1024,640,136.95065307617188,16188269986285365580,a04aeb4a70f58c733fc086aa7a49d08fd8ab27b1,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,722,True
train/cracks-and-potholes-in-road__1007608_RS_386_386RS289112_28966,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1007608_RS_386_386RS289112_28966.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1007608_RS_386_386RS289112_28966.png,1024,640,138.39053344726562,16188268891336617036,b0c4b28cd7b367f05723091de78df3cf04a87a28,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,722,True
train/cracks-and-potholes-in-road__1008367_RS_386_386RS289112_32760,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1008367_RS_386_386RS289112_32760.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1008367_RS_386_386RS289112_32760.png,1024,640,149.92709350585938,17920003661485381912,6d3bf2f11c51e507c31c986beecdfa26b5f9341d,1024,640,0.25604248046875,1,False,cracks-and-potholes-in-road,True,False,723,False
train/cracks-and-potholes-in-road__1008560_RS_386_386RS289112_33725,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1008560_RS_386_386RS289112_33725.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1008560_RS_386_386RS289112_33725.png,1024,640,138.8813018798828,16205331164131565665,70bac36a26aff70310d332ca06c97afe7f40c7a8,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,724,False
train/cracks-and-potholes-in-road__1014583_RS_386_386RS124739_29840,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014583_RS_386_386RS124739_29840.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014583_RS_386_386RS124739_29840.png,1024,640,121.7525405883789,16189531168895484228,f0f66a064bdc32caab1e2b7a23d272e6fe7db761,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,725,False
train/cracks-and-potholes-in-road__1014584_RS_386_386RS124739_29845,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014584_RS_386_386RS124739_29845.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014584_RS_386_386RS124739_29845.png,1024,640,123.3981704711914,16207413420409046472,6f2fdf0d21210f1b285ea7e690f0d0acedd083a1,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,726,False
train/cracks-and-potholes-in-road__1014585_RS_386_386RS124739_29850,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014585_RS_386_386RS124739_29850.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014585_RS_386_386RS124739_29850.png,1024,640,123.78367614746094,17360466780644525504,3d1cc5ce62f7f5d0f1514ac7ed3c1e4d42d80e98,1024,640,0.116424560546875,2,False,cracks-and-potholes-in-road,True,False,727,False
train/cracks-and-potholes-in-road__1014586_RS_386_386RS124739_29855,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014586_RS_386_386RS124739_29855.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014586_RS_386_386RS124739_29855.png,1024,640,123.3013916015625,17363853516840193382,11b559d839e62d30a6821e10d721d0cdb240145f,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,728,False
train/cracks-and-potholes-in-road__1014587_RS_386_386RS124739_29860,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014587_RS_386_386RS124739_29860.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014587_RS_386_386RS124739_29860.png,1024,640,123.5606918334961,17359384981460034918,2efe7477debb562b16796ba23c07a0e518f824b5,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,729,False
train/cracks-and-potholes-in-road__1014603_RS_386_386RS124739_29940,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014603_RS_386_386RS124739_29940.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014603_RS_386_386RS124739_29940.png,1024,640,116.16813659667969,17359376305013203298,44d7b4de152acd1aa42dc3071a9c8651c689d754,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,730,False
train/cracks-and-potholes-in-road__1014604_RS_386_386RS124739_29945,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014604_RS_386_386RS124739_29945.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014604_RS_386_386RS124739_29945.png,1024,640,116.0472183227539,17359244364691613014,36f7dafd8c4e25629ef146df7409109ea17b4af1,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,731,False
train/cracks-and-potholes-in-road__1014609_RS_386_386RS124739_29970,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014609_RS_386_386RS124739_29970.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014609_RS_386_386RS124739_29970.png,1024,640,119.38053894042969,16775034253294903658,f655db0196e0d315066445788c409f887b38f2f7,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,732,False
train/cracks-and-potholes-in-road__1014610_RS_386_386RS124739_29975,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014610_RS_386_386RS124739_29975.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014610_RS_386_386RS124739_29975.png,1024,640,119.2484359741211,16784015098714073930,d21930436f51845d50415509c32ac565034d777c,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,733,False
train/cracks-and-potholes-in-road__1014611_RS_386_386RS124739_29980,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014611_RS_386_386RS124739_29980.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014611_RS_386_386RS124739_29980.png,1024,640,118.88594818115234,17927929404318493998,77e44b6b7823193d75948b4bdb3a862230971813,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,734,False
train/cracks-and-potholes-in-road__1014612_RS_386_386RS124739_29985,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014612_RS_386_386RS124739_29985.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014612_RS_386_386RS124739_29985.png,1024,640,120.9181137084961,17349252036437158250,8cedc4e0126d341ae4f3cd6ed23fbc4982326e66,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,735,False
train/cracks-and-potholes-in-road__1014613_RS_386_386RS124739_29990,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014613_RS_386_386RS124739_29990.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014613_RS_386_386RS124739_29990.png,1024,640,116.1900634765625,17939161431929757466,2d6696fa752cbdf13414c1877e1d8d4908db772a,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,736,False
train/cracks-and-potholes-in-road__1014615_RS_386_386RS124739_30000,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014615_RS_386_386RS124739_30000.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014615_RS_386_386RS124739_30000.png,1024,640,120.37276458740234,17930190034777104739,92906dd888b254255ffb36bddc53175fa702f3a6,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,737,True
train/cracks-and-potholes-in-road__1014616_RS_386_386RS124739_30005,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014616_RS_386_386RS124739_30005.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014616_RS_386_386RS124739_30005.png,1024,640,121.0744857788086,17929064134937371619,b471c2f732811ea41dadd9fd8357c6982b51a35f,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,737,True
train/cracks-and-potholes-in-road__1014617_RS_386_386RS124739_30010,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014617_RS_386_386RS124739_30010.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014617_RS_386_386RS124739_30010.png,1024,640,120.87675476074219,17928958582022431201,f1d58a65ed4a84e1ffbc6a1e0ffde80cd9ca5596,1024,640,0.06622314453125,1,False,cracks-and-potholes-in-road,True,False,737,True
train/cracks-and-potholes-in-road__1014618_RS_386_386RS124739_30015,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014618_RS_386_386RS124739_30015.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014618_RS_386_386RS124739_30015.png,1024,640,122.2777099609375,17930049417816531425,8b2ac80973060225f0cad70cb731b50c7ab8c22a,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,737,True
train/cracks-and-potholes-in-road__1014619_RS_386_386RS124739_30020,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014619_RS_386_386RS124739_30020.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014619_RS_386_386RS124739_30020.png,1024,640,121.52496337890625,17934552880004702625,a913e57e3a1502de3d5931a728c3710359e94237,1024,640,0.196990966796875,4,False,cracks-and-potholes-in-road,True,False,738,False
train/cracks-and-potholes-in-road__1014620_RS_386_386RS124739_30026,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014620_RS_386_386RS124739_30026.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014620_RS_386_386RS124739_30026.png,1024,640,123.31095123291016,17934535305006768480,094f7b20673898da6817d139492680cd0a5ac8d3,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,739,True
train/cracks-and-potholes-in-road__1014621_RS_386_386RS124739_30030,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014621_RS_386_386RS124739_30030.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014621_RS_386_386RS124739_30030.png,1024,640,124.30302429199219,17934676042025345384,ec504574e53456654f9f901189097effcc3b81f1,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,739,True
train/cracks-and-potholes-in-road__1014622_RS_386_386RS124739_30035,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014622_RS_386_386RS124739_30035.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014622_RS_386_386RS124739_30035.png,1024,640,123.26187896728516,17930136708270205794,8de8f599d016ab321eca3916a9705d43a9e0858a,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,740,False
train/cracks-and-potholes-in-road__1014623_RS_386_386RS124739_30040,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014623_RS_386_386RS124739_30040.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014623_RS_386_386RS124739_30040.png,1024,640,123.49542236328125,16777215136017883762,82ce17956066ac6efcc6a4a90a6a0e133c7e0fae,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,741,False
train/cracks-and-potholes-in-road__1014626_RS_386_386RS124739_30055,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014626_RS_386_386RS124739_30055.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014626_RS_386_386RS124739_30055.png,1024,640,125.28453063964844,17352563225435287840,06b159fbdee2736ba3d87dd4a589132d12e30353,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,742,False
train/cracks-and-potholes-in-road__1014627_RS_386_386RS124739_30061,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014627_RS_386_386RS124739_30061.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014627_RS_386_386RS124739_30061.png,1024,640,125.06062316894531,17347901270363578400,6817ac4ef157b9d1b995f5659b27e05684b68698,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,743,True
train/cracks-and-potholes-in-road__1014628_RS_386_386RS124739_30065,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014628_RS_386_386RS124739_30065.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014628_RS_386_386RS124739_30065.png,1024,640,125.0133056640625,17348042033603870744,d55c5c9de055890d9234f23269fd48e883f75b5b,1024,640,0.23895263671875,2,False,cracks-and-potholes-in-road,True,False,744,False
train/cracks-and-potholes-in-road__1014629_RS_386_386RS124739_30070,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014629_RS_386_386RS124739_30070.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014629_RS_386_386RS124739_30070.png,1024,640,126.39703369140625,17348042583343996960,097fd45eea218051bf37ea2cad8c854702b6a860,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,743,True
train/cracks-and-potholes-in-road__1014630_RS_386_386RS124739_30075,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014630_RS_386_386RS124739_30075.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014630_RS_386_386RS124739_30075.png,1024,640,127.94185638427734,17348059633341702240,671e6a92d5fcfb60f3628b7e52a0de3bcf97090a,1024,640,0.300750732421875,2,False,cracks-and-potholes-in-road,True,False,745,False
train/cracks-and-potholes-in-road__1014631_RS_386_386RS124739_30080,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014631_RS_386_386RS124739_30080.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014631_RS_386_386RS124739_30080.png,1024,640,132.14491271972656,17352563232953411940,ed42201200e1e705a59494a1c161e69443476f51,1024,640,0.194854736328125,1,False,cracks-and-potholes-in-road,True,False,746,False
train/cracks-and-potholes-in-road__1014632_RS_386_386RS124739_30085,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014632_RS_386_386RS124739_30085.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014632_RS_386_386RS124739_30085.png,1024,640,130.3031005859375,16483227768456290656,7f7be6daf5db06b27981e4a341c343e6070500cb,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,747,False
train/cracks-and-potholes-in-road__1014635_RS_386_386RS124739_30100,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014635_RS_386_386RS124739_30100.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014635_RS_386_386RS124739_30100.png,1024,640,127.68782043457031,17347945868358129980,4f3a701592f7d30d1086f8104c73334bd65ee68b,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,748,False
train/cracks-and-potholes-in-road__1014636_RS_386_386RS124739_30105,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014636_RS_386_386RS124739_30105.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014636_RS_386_386RS124739_30105.png,1024,640,129.9254150390625,16204075509109823816,7662d9aa332221ff2a6f9a0182d44a170512041a,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,749,False
train/cracks-and-potholes-in-road__1014637_RS_386_386RS124739_30110,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014637_RS_386_386RS124739_30110.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014637_RS_386_386RS124739_30110.png,1024,640,134.37586975097656,16195015525118583136,640173d528013e933bbc26b6f05d853d885be736,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,750,True
train/cracks-and-potholes-in-road__1014638_RS_386_386RS124739_30115,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014638_RS_386_386RS124739_30115.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014638_RS_386_386RS124739_30115.png,1024,640,130.6425018310547,17347879854583914560,c517672465304a258e1b88124616a556f0b95c91,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,750,True
train/cracks-and-potholes-in-road__1014639_RS_386_386RS124739_30121,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014639_RS_386_386RS124739_30121.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014639_RS_386_386RS124739_30121.png,1024,640,126.57783508300781,17358034394187312396,45702f69c437996653c073264394db3494853931,1024,640,0.331878662109375,5,False,cracks-and-potholes-in-road,True,False,751,True
train/cracks-and-potholes-in-road__1014640_RS_386_386RS124739_30127,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014640_RS_386_386RS124739_30127.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014640_RS_386_386RS124739_30127.png,1024,640,131.14260864257812,17349067327141847136,61b18ce78e03c00518f6f0849e3bd4bc3619d7bd,1024,640,0.06866455078125,1,False,cracks-and-potholes-in-road,True,False,750,True
train/cracks-and-potholes-in-road__1014641_RS_386_386RS124739_30130,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014641_RS_386_386RS124739_30130.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014641_RS_386_386RS124739_30130.png,1024,640,129.93826293945312,17347879321974349920,6ba85b96d0b72e83fd846ca304058a2953182f70,1024,640,0.075531005859375,1,False,cracks-and-potholes-in-road,True,False,750,True
train/cracks-and-potholes-in-road__1014642_RS_386_386RS124739_30135,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014642_RS_386_386RS124739_30135.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014642_RS_386_386RS124739_30135.png,1024,640,125.52584075927734,17347971663906210892,261702eafae9bee3cf1a0cdf01fe73cde8369681,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,752,False
train/cracks-and-potholes-in-road__1014643_RS_386_386RS124739_30140,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014643_RS_386_386RS124739_30140.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014643_RS_386_386RS124739_30140.png,1024,640,129.13076782226562,17347905625427812448,0e797f3b51e448d079fba46af549e5fcd3e83dbe,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,750,True
train/cracks-and-potholes-in-road__1014644_RS_386_386RS124739_30145,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014644_RS_386_386RS124739_30145.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014644_RS_386_386RS124739_30145.png,1024,640,128.45132446289062,17338969395138994208,9c4809eca4091a2414d2817a85c6389c015ba583,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,753,False
train/cracks-and-potholes-in-road__1014645_RS_386_386RS124739_30150,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014645_RS_386_386RS124739_30150.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014645_RS_386_386RS124739_30150.png,1024,640,127.95853424072266,17356978794305169416,385d2e33fe48e17e679b362ac3d7dc3c3fd44dbf,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,751,True
train/cracks-and-potholes-in-road__1014648_RS_386_386RS124739_30165,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014648_RS_386_386RS124739_30165.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014648_RS_386_386RS124739_30165.png,1024,640,130.53439331054688,17347866599240083496,5689d19dcf22dba19e2cd2ca3b880f36257f9bdc,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,754,True
train/cracks-and-potholes-in-road__1014649_RS_386_386RS124739_30170,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014649_RS_386_386RS124739_30170.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014649_RS_386_386RS124739_30170.png,1024,640,130.75466918945312,17347972152338524200,a32713c2bb0fd8caf462d535d1fee43a3d37d65f,1024,640,2.29522705078125,1,False,cracks-and-potholes-in-road,True,False,754,True
train/cracks-and-potholes-in-road__1014650_RS_386_386RS124739_30175,train,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/images/cracks-and-potholes-in-road__1014650_RS_386_386RS124739_30175.jpg,/Users/foury333/Desktop/cv-road-damage-inspection-system-main/Pothole Mix/pothole_mix_prepared/train/masks/cracks-and-potholes-in-road__1014650_RS_386_386RS124739_30175.png,1024,640,129.23043823242188,16204304139772076328,a697bc4995e7898cc00a0845d9f456c8ba306b3a,1024,640,0.0,0,False,cracks-and-potholes-in-road,True,True,755,False
